"Date","Price","Open","High","Low","Vol.","Change %"
"01/02/2015","885.00","885.00","885.00","885.00","","2.67%"
"12/24/2014","862.00","862.00","862.00","862.00","","0.00%"
"12/23/2014","862.00","862.00","862.00","862.00","","-1.15%"
"12/22/2014","872.00","872.00","872.00","872.00","","-0.57%"
"12/19/2014","877.00","877.00","877.00","877.00","","-0.45%"
"12/18/2014","881.00","881.00","881.00","881.00","","-0.79%"
"12/17/2014","888.00","888.00","888.00","888.00","","0.23%"
"12/16/2014","886.00","886.00","886.00","886.00","","1.72%"
"12/15/2014","871.00","871.00","871.00","871.00","","1.63%"
"12/12/2014","857.00","857.00","857.00","857.00","","1.78%"
"12/11/2014","842.00","842.00","842.00","842.00","","0.84%"
"12/10/2014","835.00","835.00","835.00","835.00","","1.33%"
"12/09/2014","824.00","824.00","824.00","824.00","","0.73%"
"12/08/2014","818.00","818.00","818.00","818.00","","0.37%"
"12/05/2014","815.00","815.00","815.00","815.00","","-0.37%"
"12/04/2014","818.00","818.00","818.00","818.00","","-0.97%"
"12/03/2014","826.00","826.00","826.00","826.00","","-0.84%"
"12/02/2014","833.00","833.00","833.00","833.00","","-2.12%"
"12/01/2014","851.00","851.00","851.00","851.00","","-1.73%"
"11/28/2014","866.00","866.00","866.00","866.00","","-3.02%"
"11/27/2014","893.00","893.00","893.00","893.00","","-4.90%"
"11/26/2014","939.00","939.00","939.00","939.00","","-0.84%"
"11/25/2014","947.00","947.00","947.00","947.00","","-1.35%"
"11/24/2014","960.00","960.00","960.00","960.00","","-1.54%"
"11/21/2014","975.00","975.00","975.00","975.00","","0.21%"
"11/20/2014","973.00","973.00","973.00","973.00","","0.93%"
"11/19/2014","964.00","964.00","964.00","964.00","","2.88%"
"11/18/2014","937.00","937.00","937.00","937.00","","3.08%"
"11/17/2014","909.00","909.00","909.00","909.00","","4.36%"
"11/14/2014","871.00","871.00","871.00","871.00","","0.69%"
"11/13/2014","865.00","865.00","865.00","865.00","","2.61%"
"11/12/2014","843.00","843.00","843.00","843.00","","0.96%"
"11/11/2014","835.00","835.00","835.00","835.00","","-0.48%"
"11/10/2014","839.00","839.00","839.00","839.00","","0.00%"
"11/07/2014","839.00","839.00","839.00","839.00","","0.72%"
"11/06/2014","833.00","833.00","833.00","833.00","","0.97%"
"11/05/2014","825.00","825.00","825.00","825.00","","0.61%"
"11/04/2014","820.00","820.00","820.00","820.00","","0.86%"
"11/03/2014","813.00","813.00","813.00","813.00","","0.49%"
"10/31/2014","809.00","809.00","809.00","809.00","","1.76%"
"10/30/2014","795.00","795.00","795.00","795.00","","2.32%"
"10/29/2014","777.00","777.00","777.00","777.00","","3.05%"
"10/28/2014","754.00","754.00","754.00","754.00","","2.59%"
"10/27/2014","735.00","735.00","735.00","735.00","","2.65%"
"10/24/2014","716.00","716.00","716.00","716.00","","2.43%"
"10/23/2014","699.00","699.00","699.00","699.00","","0.00%"
"10/22/2014","699.00","699.00","699.00","699.00","","-0.57%"
"10/21/2014","703.00","703.00","703.00","703.00","","0.14%"
"10/20/2014","702.00","702.00","702.00","702.00","","0.29%"
"10/17/2014","700.00","700.00","700.00","700.00","","0.29%"
"10/16/2014","698.00","698.00","698.00","698.00","","0.58%"
"10/15/2014","694.00","694.00","694.00","694.00","","0.73%"
"10/14/2014","689.00","689.00","689.00","689.00","","0.88%"
"10/13/2014","683.00","683.00","683.00","683.00","","0.74%"
"10/10/2014","678.00","678.00","678.00","678.00","","0.59%"
"10/09/2014","674.00","674.00","674.00","674.00","","1.51%"
"10/08/2014","664.00","664.00","664.00","664.00","","1.07%"
"10/07/2014","657.00","657.00","657.00","657.00","","1.23%"
"10/06/2014","649.00","649.00","649.00","649.00","","0.62%"
"10/03/2014","645.00","645.00","645.00","645.00","","0.94%"
"10/02/2014","639.00","639.00","639.00","639.00","","0.00%"
"10/01/2014","639.00","639.00","639.00","639.00","","2.57%"
"09/30/2014","623.00","623.00","623.00","623.00","","1.63%"
"09/29/2014","613.00","613.00","613.00","613.00","","0.33%"
"09/26/2014","611.00","611.00","611.00","611.00","","0.49%"
"09/25/2014","608.00","608.00","608.00","608.00","","0.50%"
"09/24/2014","605.00","605.00","605.00","605.00","","0.17%"
"09/23/2014","604.00","604.00","604.00","604.00","","-0.49%"
"09/22/2014","607.00","607.00","607.00","607.00","","-0.82%"
"09/19/2014","612.00","612.00","612.00","612.00","","-0.49%"
"09/18/2014","615.00","615.00","615.00","615.00","","-1.60%"
"09/17/2014","625.00","625.00","625.00","625.00","","-0.79%"
"09/16/2014","630.00","630.00","630.00","630.00","","-0.79%"
"09/15/2014","635.00","635.00","635.00","635.00","","-0.78%"
"09/12/2014","640.00","640.00","640.00","640.00","","-0.78%"
"09/11/2014","645.00","645.00","645.00","645.00","","-1.07%"
"09/10/2014","652.00","652.00","652.00","652.00","","-1.21%"
"09/09/2014","660.00","660.00","660.00","660.00","","-0.75%"
"09/08/2014","665.00","665.00","665.00","665.00","","-1.34%"
"09/05/2014","674.00","674.00","674.00","674.00","","-0.44%"
"09/04/2014","677.00","677.00","677.00","677.00","","-0.73%"
"09/03/2014","682.00","682.00","682.00","682.00","","-0.73%"
"09/02/2014","687.00","687.00","687.00","687.00","","-0.87%"
"09/01/2014","693.00","693.00","693.00","693.00","","-0.86%"
"08/29/2014","699.00","699.00","699.00","699.00","","-3.19%"
"08/28/2014","722.00","722.00","722.00","722.00","","-1.77%"
"08/27/2014","735.00","735.00","735.00","735.00","","-0.94%"
"08/26/2014","742.00","742.00","742.00","742.00","","-2.24%"
"08/22/2014","759.00","759.00","759.00","759.00","","-0.26%"
"08/21/2014","761.00","761.00","761.00","761.00","","-0.91%"
"08/20/2014","768.00","768.00","768.00","768.00","","1.19%"
"08/19/2014","759.00","759.00","759.00","759.00","","1.34%"
"08/18/2014","749.00","749.00","749.00","749.00","","0.27%"
"08/15/2014","747.00","747.00","747.00","747.00","","-0.13%"
"08/14/2014","748.00","748.00","748.00","748.00","","-0.66%"
"08/13/2014","753.00","753.00","753.00","753.00","","-1.18%"
"08/12/2014","762.00","762.00","762.00","762.00","","-3.91%"
"08/11/2014","793.00","793.00","793.00","793.00","","-1.73%"
"08/08/2014","807.00","807.00","807.00","807.00","","-0.49%"
"08/07/2014","811.00","811.00","811.00","811.00","","2.14%"
"08/06/2014","794.00","794.00","794.00","794.00","","-0.75%"
"08/05/2014","800.00","800.00","800.00","800.00","","-1.84%"
"08/04/2014","815.00","815.00","815.00","815.00","","-1.33%"
"08/01/2014","826.00","826.00","826.00","826.00","","-0.84%"
"07/31/2014","833.00","833.00","833.00","833.00","","-1.07%"
"07/30/2014","842.00","842.00","842.00","842.00","","-0.71%"
"07/29/2014","848.00","848.00","848.00","848.00","","-1.62%"
"07/28/2014","862.00","862.00","862.00","862.00","","-3.25%"
"07/25/2014","891.00","891.00","891.00","891.00","","-4.30%"
"07/24/2014","931.00","931.00","931.00","931.00","","-1.59%"
"07/23/2014","946.00","946.00","946.00","946.00","","-0.94%"
"07/22/2014","955.00","955.00","955.00","955.00","","4.03%"
"07/21/2014","918.00","918.00","918.00","918.00","","1.32%"
"07/18/2014","906.00","906.00","906.00","906.00","","1.12%"
"07/17/2014","896.00","896.00","896.00","896.00","","1.36%"
"07/16/2014","884.00","884.00","884.00","884.00","","7.80%"
"07/15/2014","820.00","820.00","820.00","820.00","","3.02%"
"07/14/2014","796.00","796.00","796.00","796.00","","1.27%"
"07/11/2014","786.00","786.00","786.00","786.00","","1.55%"
"07/10/2014","774.00","774.00","774.00","774.00","","2.93%"
"07/09/2014","752.00","752.00","752.00","752.00","","1.76%"
"07/08/2014","739.00","739.00","739.00","739.00","","0.41%"
"07/07/2014","736.00","736.00","736.00","736.00","","-0.67%"
"07/04/2014","741.00","741.00","741.00","741.00","","-1.20%"
"07/03/2014","750.00","750.00","750.00","750.00","","0.40%"
"07/02/2014","747.00","747.00","747.00","747.00","","2.61%"
"07/01/2014","728.00","728.00","728.00","728.00","","0.55%"
"06/30/2014","724.00","724.00","724.00","724.00","","0.42%"
"06/27/2014","721.00","721.00","721.00","721.00","","-0.28%"
"06/26/2014","723.00","723.00","723.00","723.00","","0.84%"
"06/25/2014","717.00","717.00","717.00","717.00","","0.00%"
"06/24/2014","717.00","717.00","717.00","717.00","","0.00%"
"06/23/2014","717.00","717.00","717.00","717.00","","0.28%"
"06/20/2014","715.00","715.00","715.00","715.00","","0.42%"
"06/19/2014","712.00","712.00","712.00","712.00","","5.95%"
"06/18/2014","672.00","672.00","672.00","672.00","","3.38%"
"06/17/2014","650.00","650.00","650.00","650.00","","1.40%"
"06/16/2014","641.00","641.00","641.00","641.00","","0.00%"
"06/13/2014","641.00","641.00","641.00","641.00","","0.94%"
"06/12/2014","635.00","635.00","635.00","635.00","","-0.31%"
"06/11/2014","637.00","637.00","637.00","637.00","","0.00%"
"06/10/2014","637.00","637.00","637.00","637.00","","0.16%"
"06/09/2014","636.00","636.00","636.00","636.00","","0.16%"
"06/06/2014","635.00","635.00","635.00","635.00","","0.79%"
"06/05/2014","630.00","630.00","630.00","630.00","","-0.79%"
"06/04/2014","635.00","635.00","635.00","635.00","","-0.94%"
"06/03/2014","641.00","641.00","641.00","641.00","","-1.54%"
"06/02/2014","651.00","651.00","651.00","651.00","","-0.91%"
"05/30/2014","657.00","657.00","657.00","657.00","","-1.50%"
"05/29/2014","667.00","667.00","667.00","667.00","","-1.04%"
"05/28/2014","674.00","674.00","674.00","674.00","","-1.17%"
"05/27/2014","682.00","682.00","682.00","682.00","","-1.30%"
"05/23/2014","691.00","691.00","691.00","691.00","","1.02%"
"05/22/2014","684.00","684.00","684.00","684.00","","2.24%"
"05/21/2014","669.00","669.00","669.00","669.00","","2.76%"
"05/20/2014","651.00","651.00","651.00","651.00","","0.31%"
"05/19/2014","649.00","649.00","649.00","649.00","","-0.46%"
"05/16/2014","652.00","652.00","652.00","652.00","","-0.61%"
"05/15/2014","656.00","656.00","656.00","656.00","","-0.15%"
"05/14/2014","657.00","657.00","657.00","657.00","","-0.15%"
"05/13/2014","658.00","658.00","658.00","658.00","","-0.45%"
"05/12/2014","661.00","661.00","661.00","661.00","","-0.45%"
"05/09/2014","664.00","664.00","664.00","664.00","","-0.15%"
"05/08/2014","665.00","665.00","665.00","665.00","","1.53%"
"05/07/2014","655.00","655.00","655.00","655.00","","1.08%"
"05/06/2014","648.00","648.00","648.00","648.00","","0.15%"
"05/02/2014","647.00","647.00","647.00","647.00","","0.47%"
"05/01/2014","644.00","644.00","644.00","644.00","","-0.62%"
"04/30/2014","648.00","648.00","648.00","648.00","","-0.46%"
"04/29/2014","651.00","651.00","651.00","651.00","","-0.61%"
"04/28/2014","655.00","655.00","655.00","655.00","","-0.30%"
"04/25/2014","657.00","657.00","657.00","657.00","","-0.15%"
"04/24/2014","658.00","658.00","658.00","658.00","","-1.20%"
"04/23/2014","666.00","666.00","666.00","666.00","","-1.04%"
"04/22/2014","673.00","673.00","673.00","673.00","","-0.59%"
"04/17/2014","677.00","677.00","677.00","677.00","","-1.31%"
"04/16/2014","686.00","686.00","686.00","686.00","","-1.01%"
"04/15/2014","693.00","693.00","693.00","693.00","","0.43%"
"04/14/2014","690.00","690.00","690.00","690.00","","-0.43%"
"04/11/2014","693.00","693.00","693.00","693.00","","0.14%"
"04/10/2014","692.00","692.00","692.00","692.00","","-0.14%"
"04/09/2014","693.00","693.00","693.00","693.00","","0.29%"
"04/08/2014","691.00","691.00","691.00","691.00","","-0.72%"
"04/07/2014","696.00","696.00","696.00","696.00","","0.00%"
"04/04/2014","696.00","696.00","696.00","696.00","","1.16%"
"04/03/2014","688.00","688.00","688.00","688.00","","-0.43%"
"04/02/2014","691.00","691.00","691.00","691.00","","-0.43%"
"04/01/2014","694.00","694.00","694.00","694.00","","-0.86%"
"03/31/2014","700.00","700.00","700.00","700.00","","-0.71%"
"03/28/2014","705.00","705.00","705.00","705.00","","-0.56%"
"03/27/2014","709.00","709.00","709.00","709.00","","-0.28%"
"03/26/2014","711.00","711.00","711.00","711.00","","0.00%"
"03/25/2014","711.00","711.00","711.00","711.00","","-0.14%"
"03/24/2014","712.00","712.00","712.00","712.00","","0.00%"
"03/21/2014","712.00","712.00","712.00","712.00","","0.14%"
"03/20/2014","711.00","711.00","711.00","711.00","","1.72%"
"03/19/2014","699.00","699.00","699.00","699.00","","0.58%"
"03/18/2014","695.00","695.00","695.00","695.00","","1.91%"
"03/17/2014","682.00","682.00","682.00","682.00","","0.44%"
"03/14/2014","679.00","679.00","679.00","679.00","","0.44%"
"03/13/2014","676.00","676.00","676.00","676.00","","-0.29%"
"03/12/2014","678.00","678.00","678.00","678.00","","-0.44%"
"03/11/2014","681.00","681.00","681.00","681.00","","-1.59%"
"03/10/2014","692.00","692.00","692.00","692.00","","0.44%"
"03/07/2014","689.00","689.00","689.00","689.00","","-0.86%"
"03/06/2014","695.00","695.00","695.00","695.00","","-1.00%"
"03/05/2014","702.00","702.00","702.00","702.00","","-1.27%"
"03/04/2014","711.00","711.00","711.00","711.00","","-0.84%"
"03/03/2014","717.00","717.00","717.00","717.00","","-1.24%"
"02/28/2014","726.00","726.00","726.00","726.00","","-1.49%"
"02/27/2014","737.00","737.00","737.00","737.00","","-0.54%"
"02/26/2014","741.00","741.00","741.00","741.00","","-1.20%"
"02/25/2014","750.00","750.00","750.00","750.00","","-0.40%"
"02/24/2014","753.00","753.00","753.00","753.00","","-1.05%"
"02/21/2014","761.00","761.00","761.00","761.00","","-1.17%"
"02/20/2014","770.00","770.00","770.00","770.00","","-0.26%"
"02/19/2014","772.00","772.00","772.00","772.00","","-1.40%"
"02/18/2014","783.00","783.00","783.00","783.00","","-2.37%"
"02/17/2014","802.00","802.00","802.00","802.00","","-1.11%"
"02/14/2014","811.00","811.00","811.00","811.00","","-0.86%"
"02/13/2014","818.00","818.00","818.00","818.00","","-1.33%"
"02/12/2014","829.00","829.00","829.00","829.00","","-2.01%"
"02/11/2014","846.00","846.00","846.00","846.00","","-0.70%"
"02/10/2014","852.00","852.00","852.00","852.00","","-0.12%"
"02/07/2014","853.00","853.00","853.00","853.00","","-1.50%"
"02/06/2014","866.00","866.00","866.00","866.00","","-2.70%"
"02/05/2014","890.00","890.00","890.00","890.00","","-3.89%"
"02/04/2014","926.00","926.00","926.00","926.00","","-3.34%"
"02/03/2014","958.00","958.00","958.00","958.00","","-4.68%"
"01/31/2014","1,005.00","1,005.00","1,005.00","1,005.00","","-3.09%"
"01/30/2014","1,037.00","1,037.00","1,037.00","1,037.00","","-2.63%"
"01/29/2014","1,065.00","1,065.00","1,065.00","1,065.00","","-3.09%"
"01/28/2014","1,099.00","1,099.00","1,099.00","1,099.00","","-2.92%"
"01/27/2014","1,132.00","1,132.00","1,132.00","1,132.00","","-4.55%"
"01/24/2014","1,186.00","1,186.00","1,186.00","1,186.00","","-4.59%"
"01/23/2014","1,243.00","1,243.00","1,243.00","1,243.00","","-6.05%"
"01/22/2014","1,323.00","1,323.00","1,323.00","1,323.00","","-1.27%"
"01/21/2014","1,340.00","1,340.00","1,340.00","1,340.00","","-0.30%"
"01/20/2014","1,344.00","1,344.00","1,344.00","1,344.00","","5.58%"
"01/17/2014","1,273.00","1,273.00","1,273.00","1,273.00","","4.17%"
"01/16/2014","1,222.00","1,222.00","1,222.00","1,222.00","","7.01%"
"01/15/2014","1,142.00","1,142.00","1,142.00","1,142.00","","4.77%"
"01/14/2014","1,090.00","1,090.00","1,090.00","1,090.00","","3.51%"
"01/13/2014","1,053.00","1,053.00","1,053.00","1,053.00","","0.19%"
"01/10/2014","1,051.00","1,051.00","1,051.00","1,051.00","","0.96%"
"01/09/2014","1,041.00","1,041.00","1,041.00","1,041.00","","1.46%"
"01/08/2014","1,026.00","1,026.00","1,026.00","1,026.00","","1.18%"
"01/07/2014","1,014.00","1,014.00","1,014.00","1,014.00","","0.80%"
"01/06/2014","1,006.00","1,006.00","1,006.00","1,006.00","","-1.95%"
"01/03/2014","1,026.00","1,026.00","1,026.00","1,026.00","","0.49%"
"01/02/2014","1,021.00","1,021.00","1,021.00","1,021.00","","2.41%"
"12/24/2013","997.00","997.00","997.00","997.00","","0.00%"
"12/23/2013","997.00","997.00","997.00","997.00","","6.97%"
"12/20/2013","932.00","932.00","932.00","932.00","","3.90%"
"12/19/2013","897.00","897.00","897.00","897.00","","3.10%"
"12/18/2013","870.00","870.00","870.00","870.00","","1.99%"
"12/17/2013","853.00","853.00","853.00","853.00","","2.90%"
"12/16/2013","829.00","829.00","829.00","829.00","","0.73%"
"12/13/2013","823.00","823.00","823.00","823.00","","2.36%"
"12/12/2013","804.00","804.00","804.00","804.00","","1.13%"
"12/11/2013","795.00","795.00","795.00","795.00","","1.92%"
"12/10/2013","780.00","780.00","780.00","780.00","","2.77%"
"12/09/2013","759.00","759.00","759.00","759.00","","2.57%"
"12/06/2013","740.00","740.00","740.00","740.00","","4.37%"
"12/05/2013","709.00","709.00","709.00","709.00","","1.43%"
"12/04/2013","699.00","699.00","699.00","699.00","","0.72%"
"12/03/2013","694.00","694.00","694.00","694.00","","2.06%"
"12/02/2013","680.00","680.00","680.00","680.00","","0.89%"
"11/29/2013","674.00","674.00","674.00","674.00","","0.15%"
"11/28/2013","673.00","673.00","673.00","673.00","","1.05%"
"11/27/2013","666.00","666.00","666.00","666.00","","1.99%"
"11/26/2013","653.00","653.00","653.00","653.00","","0.15%"
"11/25/2013","652.00","652.00","652.00","652.00","","0.00%"
"11/22/2013","652.00","652.00","652.00","652.00","","0.00%"
"11/21/2013","652.00","652.00","652.00","652.00","","-0.46%"
"11/20/2013","655.00","655.00","655.00","655.00","","0.77%"
"11/19/2013","650.00","650.00","650.00","650.00","","0.46%"
"11/18/2013","647.00","647.00","647.00","647.00","","0.78%"
"11/15/2013","642.00","642.00","642.00","642.00","","-0.77%"
"11/14/2013","647.00","647.00","647.00","647.00","","0.62%"
"11/13/2013","643.00","643.00","643.00","643.00","","0.63%"
"11/12/2013","639.00","639.00","639.00","639.00","","0.63%"
"11/11/2013","635.00","635.00","635.00","635.00","","0.00%"
"11/08/2013","635.00","635.00","635.00","635.00","","0.63%"
"11/07/2013","631.00","631.00","631.00","631.00","","1.28%"
"11/06/2013","623.00","623.00","623.00","623.00","","1.30%"
"11/05/2013","615.00","615.00","615.00","615.00","","1.15%"
"11/04/2013","608.00","608.00","608.00","608.00","","0.66%"
"11/01/2013","604.00","604.00","604.00","604.00","","1.51%"
"10/31/2013","595.00","595.00","595.00","595.00","","0.68%"
"10/30/2013","591.00","591.00","591.00","591.00","","-0.84%"
"10/29/2013","596.00","596.00","596.00","596.00","","-0.50%"
"10/28/2013","599.00","599.00","599.00","599.00","","-0.17%"
"10/25/2013","600.00","600.00","600.00","600.00","","0.67%"
"10/24/2013","596.00","596.00","596.00","596.00","","-2.93%"
"10/23/2013","614.00","614.00","614.00","614.00","","-0.49%"
"10/22/2013","617.00","617.00","617.00","617.00","","-0.64%"
"10/21/2013","621.00","621.00","621.00","621.00","","0.00%"
"10/18/2013","621.00","621.00","621.00","621.00","","0.65%"
"10/17/2013","617.00","617.00","617.00","617.00","","1.65%"
"10/16/2013","607.00","607.00","607.00","607.00","","3.06%"
"10/15/2013","589.00","589.00","589.00","589.00","","0.51%"
"10/14/2013","586.00","586.00","586.00","586.00","","-0.17%"
"10/11/2013","587.00","587.00","587.00","587.00","","-0.68%"
"10/10/2013","591.00","591.00","591.00","591.00","","-0.67%"
"10/09/2013","595.00","595.00","595.00","595.00","","-1.00%"
"10/08/2013","601.00","601.00","601.00","601.00","","0.33%"
"10/07/2013","599.00","599.00","599.00","599.00","","-0.33%"
"10/04/2013","601.00","601.00","601.00","601.00","","1.18%"
"10/03/2013","594.00","594.00","594.00","594.00","","1.19%"
"10/02/2013","587.00","587.00","587.00","587.00","","0.17%"
"10/01/2013","586.00","586.00","586.00","586.00","","0.34%"
"09/30/2013","584.00","584.00","584.00","584.00","","-0.34%"
"09/27/2013","586.00","586.00","586.00","586.00","","-0.17%"
"09/26/2013","587.00","587.00","587.00","587.00","","-0.17%"
"09/25/2013","588.00","588.00","588.00","588.00","","0.34%"
"09/24/2013","586.00","586.00","586.00","586.00","","0.17%"
"09/23/2013","585.00","585.00","585.00","585.00","","-0.68%"
"09/20/2013","589.00","589.00","589.00","589.00","","1.55%"
"09/19/2013","580.00","580.00","580.00","580.00","","0.00%"
"09/18/2013","580.00","580.00","580.00","580.00","","-0.34%"
"09/17/2013","582.00","582.00","582.00","582.00","","0.00%"
"09/16/2013","582.00","582.00","582.00","582.00","","-0.17%"
"09/13/2013","583.00","583.00","583.00","583.00","","-0.34%"
"09/12/2013","585.00","585.00","585.00","585.00","","0.34%"
"09/11/2013","583.00","583.00","583.00","583.00","","0.00%"
"09/10/2013","583.00","583.00","583.00","583.00","","-0.68%"
"09/09/2013","587.00","587.00","587.00","587.00","","-1.01%"
"09/06/2013","593.00","593.00","593.00","593.00","","-0.84%"
"09/05/2013","598.00","598.00","598.00","598.00","","-0.99%"
"09/04/2013","604.00","604.00","604.00","604.00","","-0.66%"
"09/03/2013","608.00","608.00","608.00","608.00","","-1.62%"
"09/02/2013","618.00","618.00","618.00","618.00","","-0.64%"
"08/30/2013","622.00","622.00","622.00","622.00","","-1.27%"
"08/29/2013","630.00","630.00","630.00","630.00","","-1.87%"
"08/28/2013","642.00","642.00","642.00","642.00","","-0.47%"
"08/27/2013","645.00","645.00","645.00","645.00","","-1.98%"
"08/23/2013","658.00","658.00","658.00","658.00","","-0.75%"
"08/22/2013","663.00","663.00","663.00","663.00","","0.00%"
"08/21/2013","663.00","663.00","663.00","663.00","","1.53%"
"08/20/2013","653.00","653.00","653.00","653.00","","0.93%"
"08/19/2013","647.00","647.00","647.00","647.00","","0.47%"
"08/16/2013","644.00","644.00","644.00","644.00","","-0.16%"
"08/15/2013","645.00","645.00","645.00","645.00","","0.47%"
"08/14/2013","642.00","642.00","642.00","642.00","","1.74%"
"08/13/2013","631.00","631.00","631.00","631.00","","0.00%"
"08/12/2013","631.00","631.00","631.00","631.00","","-0.16%"
"08/09/2013","632.00","632.00","632.00","632.00","","0.48%"
"08/08/2013","629.00","629.00","629.00","629.00","","1.29%"
"08/07/2013","621.00","621.00","621.00","621.00","","0.49%"
"08/06/2013","618.00","618.00","618.00","618.00","","0.00%"
"08/05/2013","618.00","618.00","618.00","618.00","","0.00%"
"08/02/2013","618.00","618.00","618.00","618.00","","0.00%"
"08/01/2013","618.00","618.00","618.00","618.00","","-0.96%"
"07/31/2013","624.00","624.00","624.00","624.00","","-2.19%"
"07/30/2013","638.00","638.00","638.00","638.00","","-1.85%"
"07/29/2013","650.00","650.00","650.00","650.00","","-0.46%"
"07/26/2013","653.00","653.00","653.00","653.00","","0.46%"
"07/25/2013","650.00","650.00","650.00","650.00","","0.62%"
"07/24/2013","646.00","646.00","646.00","646.00","","-0.46%"
"07/23/2013","649.00","649.00","649.00","649.00","","-0.15%"
"07/22/2013","650.00","650.00","650.00","650.00","","0.00%"
"07/19/2013","650.00","650.00","650.00","650.00","","3.17%"
"07/18/2013","630.00","630.00","630.00","630.00","","2.11%"
"07/17/2013","617.00","617.00","617.00","617.00","","1.31%"
"07/16/2013","609.00","609.00","609.00","609.00","","-0.33%"
"07/15/2013","611.00","611.00","611.00","611.00","","-0.16%"
"07/12/2013","612.00","612.00","612.00","612.00","","-0.16%"
"07/11/2013","613.00","613.00","613.00","613.00","","0.33%"
"07/10/2013","611.00","611.00","611.00","611.00","","0.33%"
"07/09/2013","609.00","609.00","609.00","609.00","","0.50%"
"07/08/2013","606.00","606.00","606.00","606.00","","0.50%"
"07/05/2013","603.00","603.00","603.00","603.00","","0.84%"
"07/04/2013","598.00","598.00","598.00","598.00","","1.53%"
"07/03/2013","589.00","589.00","589.00","589.00","","0.34%"
"07/02/2013","587.00","587.00","587.00","587.00","","1.21%"
"07/01/2013","580.00","580.00","580.00","580.00","","0.52%"
"06/28/2013","577.00","577.00","577.00","577.00","","0.00%"
"06/27/2013","577.00","577.00","577.00","577.00","","0.00%"
"06/26/2013","577.00","577.00","577.00","577.00","","-0.52%"
"06/25/2013","580.00","580.00","580.00","580.00","","-0.51%"
"06/24/2013","583.00","583.00","583.00","583.00","","-0.17%"
"06/21/2013","584.00","584.00","584.00","584.00","","0.69%"
"06/20/2013","580.00","580.00","580.00","580.00","","0.00%"
"06/19/2013","580.00","580.00","580.00","580.00","","-0.51%"
"06/18/2013","583.00","583.00","583.00","583.00","","-0.51%"
"06/17/2013","586.00","586.00","586.00","586.00","","-0.17%"
"06/14/2013","587.00","587.00","587.00","587.00","","-0.51%"
"06/13/2013","590.00","590.00","590.00","590.00","","-0.67%"
"06/12/2013","594.00","594.00","594.00","594.00","","-1.16%"
"06/11/2013","601.00","601.00","601.00","601.00","","-0.33%"
"06/10/2013","603.00","603.00","603.00","603.00","","0.17%"
"06/07/2013","602.00","602.00","602.00","602.00","","-0.50%"
"06/06/2013","605.00","605.00","605.00","605.00","","-0.49%"
"06/05/2013","608.00","608.00","608.00","608.00","","-0.16%"
"06/04/2013","609.00","609.00","609.00","609.00","","-0.16%"
"06/03/2013","610.00","610.00","610.00","610.00","","-0.33%"
"05/31/2013","612.00","612.00","612.00","612.00","","-0.33%"
"05/30/2013","614.00","614.00","614.00","614.00","","0.00%"
"05/29/2013","614.00","614.00","614.00","614.00","","0.82%"
"05/28/2013","609.00","609.00","609.00","609.00","","0.50%"
"05/24/2013","606.00","606.00","606.00","606.00","","0.33%"
"05/23/2013","604.00","604.00","604.00","604.00","","0.17%"
"05/22/2013","603.00","603.00","603.00","603.00","","-0.33%"
"05/21/2013","605.00","605.00","605.00","605.00","","-0.66%"
"05/20/2013","609.00","609.00","609.00","609.00","","-0.49%"
"05/17/2013","612.00","612.00","612.00","612.00","","0.16%"
"05/16/2013","611.00","611.00","611.00","611.00","","-0.49%"
"05/15/2013","614.00","614.00","614.00","614.00","","-0.16%"
"05/14/2013","615.00","615.00","615.00","615.00","","0.00%"
"05/13/2013","615.00","615.00","615.00","615.00","","-0.32%"
"05/10/2013","617.00","617.00","617.00","617.00","","-0.48%"
"05/09/2013","620.00","620.00","620.00","620.00","","0.65%"
"05/08/2013","616.00","616.00","616.00","616.00","","-0.65%"
"05/07/2013","620.00","620.00","620.00","620.00","","-0.32%"
"05/03/2013","622.00","622.00","622.00","622.00","","-0.16%"
"05/02/2013","623.00","623.00","623.00","623.00","","0.00%"
"05/01/2013","623.00","623.00","623.00","623.00","","0.65%"
"04/30/2013","619.00","619.00","619.00","619.00","","-0.32%"
"04/29/2013","621.00","621.00","621.00","621.00","","-0.32%"
"04/26/2013","623.00","623.00","623.00","623.00","","0.16%"
"04/25/2013","622.00","622.00","622.00","622.00","","-0.64%"
"04/24/2013","626.00","626.00","626.00","626.00","","-1.88%"
"04/23/2013","638.00","638.00","638.00","638.00","","0.00%"
"04/22/2013","638.00","638.00","638.00","638.00","","0.63%"
"04/19/2013","634.00","634.00","634.00","634.00","","0.32%"
"04/18/2013","632.00","632.00","632.00","632.00","","0.32%"
"04/17/2013","630.00","630.00","630.00","630.00","","-1.25%"
"04/16/2013","638.00","638.00","638.00","638.00","","-3.77%"
"04/15/2013","663.00","663.00","663.00","663.00","","-1.63%"
"04/12/2013","674.00","674.00","674.00","674.00","","-1.17%"
"04/11/2013","682.00","682.00","682.00","682.00","","-2.85%"
"04/10/2013","702.00","702.00","702.00","702.00","","-0.99%"
"04/09/2013","709.00","709.00","709.00","709.00","","-0.42%"
"04/08/2013","712.00","712.00","712.00","712.00","","0.71%"
"04/05/2013","707.00","707.00","707.00","707.00","","4.43%"
"04/04/2013","677.00","677.00","677.00","677.00","","2.73%"
"04/03/2013","659.00","659.00","659.00","659.00","","0.15%"
